AD_ID,CPM,VIEWS,CLICKS,ACTIONS,CHANNEL_NAME,DATE
13686,7.93,772,66,3,lifestyle_channel_30,2024-10-22
13687,2.06,606,37,3,business_channel_49,2024-12-16
13688,6.57,414,9,0,travel_channel_34,2024-11-26
13689,7.35,411,21,0,travel_channel_49,2024-11-21
13690,1.62,820,23,1,news_channel_14,2024-10-04
13691,5.02,453,25,5,entertainment_channel_15,2024-10-04
13692,4.41,627,31,1,travel_channel_30,2024-11-24
13693,4.19,1125,131,12,travel_channel_30,2024-12-19
13694,31.54,130,0,0,education_channel_49,2024-12-07
13695,4.03,670,3,0,tech_channel_36,2024-12-27
13696,3.79,1481,90,9,lifestyle_channel_5,2024-10-05
13697,6.8,293,18,0,entertainment_channel_21,2024-12-08
13698,20.78,195,16,0,travel_channel_49,2024-11-19
13699,2.4,679,106,18,entertainment_channel_23,2024-12-02
13700,8.55,108,9,1,tech_channel_2,2024-10-14
13701,6.71,95,11,1,news_channel_17,2024-10-17
13702,5.71,452,18,7,travel_channel_4,2024-12-29
13703,9.18,559,9,1,news_channel_33,2024-12-22
13704,4.44,748,65,7,tech_channel_2,2024-11-15
13705,7.85,334,30,0,news_channel_21,2024-10-06
13706,5.3,661,43,2,travel_channel_49,2024-10-05
13707,8.81,111,26,0,sports_channel_31,2024-12-01
13708,2.64,449,28,1,tech_channel_2,2024-12-28
13709,3.61,1065,121,1,business_channel_49,2024-10-14
13710,4.5,768,28,0,sports_channel_15,2024-12-05
13711,2.66,488,48,4,travel_channel_20,2024-12-01
13712,4.57,508,71,0,tech_channel_36,2024-12-25
13713,3.69,1168,100,21,education_channel_8,2024-10-09
13714,7.02,568,135,34,lifestyle_channel_35,2024-10-12
13715,7.74,240,15,2,travel_channel_20,2024-12-06
13716,29.89,245,1,0,lifestyle_channel_30,2024-11-27
13717,9.15,480,30,2,tech_channel_32,2024-11-02
13718,3.3,753,117,38,travel_channel_40,2024-12-22
13719,3.33,1216,124,5,tech_channel_32,2024-10-04
13720,9.43,478,7,0,sports_channel_31,2024-10-23
13721,2.01,1547,69,5,travel_channel_49,2024-10-31
13722,60.04,36,1,0,entertainment_channel_21,2024-12-23
13723,3.94,349,15,0,travel_channel_34,2024-12-16
13724,6.63,387,21,6,entertainment_channel_21,2024-11-27
13725,7.86,409,24,4,travel_channel_16,2024-10-21
13726,9.55,519,53,6,tech_channel_2,2024-11-16
13727,25.88,165,21,6,education_channel_45,2024-11-01
13728,2.43,194,14,2,entertainment_channel_23,2024-10-10
13729,7.38,508,58,6,business_channel_12,2024-11-27
13730,5.34,508,49,2,education_channel_6,2024-10-07
13731,6.06,85,4,0,entertainment_channel_21,2024-12-11
13732,5.94,1049,33,7,travel_channel_30,2024-11-03
13733,4.95,412,16,1,business_channel_18,2024-10-28
13734,4.51,212,25,2,news_channel_21,2024-10-06
13735,9.47,92,15,1,lifestyle_channel_5,2024-11-02
13736,1.54,474,46,9,business_channel_12,2024-12-18
13737,16.26,67,6,0,travel_channel_16,2024-12-20
13738,54.1,133,7,1,news_channel_21,2024-10-12
13739,3.05,808,99,0,travel_channel_40,2024-10-23
13740,3.16,865,43,1,lifestyle_channel_17,2024-12-10
13741,2.61,465,54,4,entertainment_channel_28,2024-12-12
13742,4.3,241,30,0,education_channel_45,2024-11-14
13743,6.48,732,63,0,sports_channel_6,2024-12-19
13744,3.57,258,19,1,business_channel_35,2024-11-11
13745,5.47,411,14,1,news_channel_26,2024-12-16
13746,9.02,426,90,8,tech_channel_21,2024-11-23
13747,78.37,61,2,0,sports_channel_5,2024-10-24
13748,4.05,675,64,3,lifestyle_channel_17,2024-11-27
13749,41.26,287,60,3,business_channel_11,2024-11-23
13750,7.7,202,28,2,travel_channel_4,2024-10-15
13751,9.58,117,4,0,business_channel_49,2024-12-23
13752,4.0,772,103,3,sports_channel_10,2024-12-09
13753,8.96,283,13,0,news_channel_26,2024-12-12
13754,7.02,630,56,5,news_channel_4,2024-11-12
13755,3.84,1043,93,3,travel_channel_49,2024-11-01
13756,4.45,1018,129,29,sports_channel_15,2024-12-03
13757,4.91,460,11,1,education_channel_8,2024-10-23
13758,72.5,34,7,0,education_channel_49,2024-12-03
13759,2.83,200,28,3,tech_channel_2,2024-12-15
13760,4.78,746,66,23,education_channel_8,2024-12-06
13761,7.91,594,57,3,entertainment_channel_21,2024-10-10
13762,6.56,619,7,1,business_channel_27,2024-10-19
13763,5.65,258,32,2,education_channel_49,2024-10-13
13764,93.9,52,6,0,travel_channel_49,2024-11-04
13765,3.82,886,72,8,business_channel_35,2024-10-31
13766,8.04,920,94,12,travel_channel_16,2024-11-16
13767,2.45,1238,145,10,lifestyle_channel_5,2024-12-20
13768,4.21,710,16,0,news_channel_4,2024-11-21
13769,3.25,386,6,0,business_channel_12,2024-11-22
13770,2.66,1252,221,12,education_channel_49,2024-12-13
13771,5.13,462,98,4,news_channel_21,2024-12-22
13772,2.84,1077,65,12,business_channel_12,2024-12-14
13773,6.15,574,7,0,entertainment_channel_34,2024-11-17
13774,5.87,1057,101,6,lifestyle_channel_30,2024-11-09
13775,29.89,247,16,2,lifestyle_channel_35,2024-12-25
13776,6.62,547,15,1,travel_channel_20,2024-12-14
13777,6.64,663,76,8,travel_channel_8,2024-11-18
13778,4.78,359,7,0,business_channel_27,2024-11-03
13779,51.96,185,21,0,entertainment_channel_23,2024-10-16
13780,9.8,217,3,0,entertainment_channel_15,2024-12-18
13781,5.01,166,13,0,sports_channel_31,2024-11-28
13782,9.15,329,52,3,business_channel_5,2024-11-23
13783,97.41,44,0,0,travel_channel_30,2024-11-24
13784,3.07,971,26,0,lifestyle_channel_17,2024-11-06
13785,9.41,115,12,0,news_channel_21,2024-12-13
13786,5.84,642,81,6,business_channel_35,2024-11-29
13787,3.93,626,44,9,travel_channel_16,2024-11-14
13788,7.01,393,14,0,news_channel_4,2024-10-09
13789,3.11,669,37,2,business_channel_18,2024-12-24
13790,1.92,824,13,0,tech_channel_32,2024-11-13
13791,84.82,39,5,0,education_channel_8,2024-12-08
13792,8.35,921,185,2,travel_channel_30,2024-11-24
13793,15.26,217,30,6,business_channel_34,2024-12-01
13794,3.06,854,87,23,travel_channel_20,2024-10-08
13795,7.94,590,65,15,news_channel_33,2024-11-23
13796,9.41,422,46,1,business_channel_5,2024-12-26
13797,8.28,197,8,0,business_channel_49,2024-11-12
13798,8.45,673,32,1,entertainment_channel_28,2024-10-06
13799,8.09,451,35,1,news_channel_19,2024-11-11
13800,9.37,137,18,1,entertainment_channel_21,2024-11-20
13801,1.3,836,123,18,travel_channel_30,2024-10-24
13802,2.41,577,22,6,sports_channel_10,2024-11-11
13803,9.7,452,49,2,education_channel_45,2024-10-25
13804,9.93,64,8,0,education_channel_49,2024-11-19
13805,7.47,445,35,0,travel_channel_8,2024-10-08
13806,7.52,529,36,0,travel_channel_30,2024-11-19
13807,9.42,470,73,8,travel_channel_34,2024-11-13
13808,7.98,170,13,3,travel_channel_34,2024-11-28
13809,6.76,251,17,0,business_channel_5,2024-12-13
13810,6.46,453,78,1,sports_channel_10,2024-10-27
13811,1.73,1314,142,7,sports_channel_5,2024-11-20
13812,9.14,130,3,0,business_channel_28,2024-11-12
13813,5.98,768,42,2,education_channel_45,2024-10-04
13814,1.61,1071,124,1,tech_channel_2,2024-12-09
13815,58.6,47,5,1,travel_channel_40,2024-11-07
13816,3.81,1185,234,50,travel_channel_4,2024-11-12
13817,7.58,189,41,0,entertainment_channel_21,2024-12-27
13818,9.61,583,38,1,entertainment_channel_15,2024-10-31
13819,9.32,411,14,1,tech_channel_36,2024-12-08
13820,4.11,718,47,0,travel_channel_16,2024-10-07
13821,3.38,852,64,13,lifestyle_channel_18,2024-11-04
13822,5.1,712,74,0,news_channel_26,2024-10-16
13823,2.46,1388,181,8,travel_channel_16,2024-12-15
13824,3.22,972,18,2,news_channel_17,2024-11-05
13825,46.48,156,15,0,lifestyle_channel_18,2024-10-03
13826,1.6,347,19,3,education_channel_6,2024-12-13
13827,5.58,189,6,0,sports_channel_6,2024-10-20
13828,3.26,451,24,0,tech_channel_32,2024-12-24
13829,72.38,42,5,0,education_channel_47,2024-10-03
13830,9.27,350,79,3,lifestyle_channel_5,2024-10-23
13831,3.69,1161,68,6,travel_channel_8,2024-10-21
13832,4.83,267,30,2,lifestyle_channel_30,2024-12-29
13833,7.72,698,106,10,tech_channel_36,2024-12-20
13834,6.8,656,40,6,lifestyle_channel_35,2024-10-08
13835,3.49,187,15,0,sports_channel_15,2024-12-19
13836,8.44,119,7,0,news_channel_33,2024-12-22
13837,9.48,77,6,0,sports_channel_5,2024-11-18
13838,9.78,574,40,2,entertainment_channel_15,2024-10-21
13839,1.56,1850,57,0,business_channel_11,2024-10-27
13840,2.14,1056,143,24,news_channel_19,2024-11-12
13841,3.47,489,46,4,travel_channel_8,2024-10-29
13842,3.38,616,33,0,business_channel_28,2024-12-24
13843,8.13,214,22,3,tech_channel_32,2024-10-31
13844,4.36,1026,50,7,sports_channel_6,2024-10-12
13845,30.47,43,3,0,travel_channel_20,2024-12-31
13846,1.2,1383,209,22,education_channel_45,2024-12-25
13847,6.1,259,47,12,travel_channel_30,2024-12-30
13848,6.11,483,22,1,travel_channel_20,2024-11-24
13849,4.38,873,121,9,entertainment_channel_15,2024-10-20
13850,6.71,432,8,0,entertainment_channel_34,2024-10-25
13851,5.08,713,16,1,news_channel_21,2024-10-05
13852,9.67,676,16,0,sports_channel_15,2024-10-13
13853,6.74,128,1,0,sports_channel_31,2024-10-09
13854,3.91,428,26,0,business_channel_49,2024-11-10
13855,7.35,356,28,1,travel_channel_30,2024-10-26
13856,8.16,704,27,4,news_channel_19,2024-11-12
13857,6.39,216,31,0,travel_channel_16,2024-12-13
13858,7.84,392,35,2,news_channel_4,2024-11-01
13859,6.51,550,31,2,lifestyle_channel_5,2024-12-19
13860,5.32,1077,34,4,sports_channel_5,2024-12-01
13861,86.71,67,1,0,business_channel_11,2024-10-03
13862,1.42,862,71,0,travel_channel_40,2024-10-25
13863,8.64,702,63,14,tech_channel_32,2024-10-06
13864,7.02,354,33,1,education_channel_6,2024-10-08
13865,5.26,359,69,5,travel_channel_40,2024-12-09
13866,5.43,515,16,1,travel_channel_4,2024-10-18
13867,4.55,475,38,7,lifestyle_channel_35,2024-10-26
13868,6.79,223,27,3,entertainment_channel_15,2024-12-18
13869,24.89,62,9,0,news_channel_26,2024-11-26
13870,4.59,187,7,0,education_channel_6,2024-12-23
13871,8.32,631,158,24,tech_channel_30,2024-11-16
13872,3.04,995,90,10,news_channel_4,2024-10-27
13873,6.69,492,51,1,news_channel_33,2024-10-16
13874,6.03,323,46,3,travel_channel_4,2024-10-19
13875,65.54,99,2,0,travel_channel_16,2024-10-30
13876,4.14,251,2,0,lifestyle_channel_17,2024-10-28
13877,7.52,402,26,0,business_channel_18,2024-12-18
13878,6.55,865,90,2,education_channel_45,2024-11-05
13879,7.04,83,9,4,education_channel_8,2024-12-18
13880,9.84,453,15,1,tech_channel_32,2024-12-10
13881,3.34,514,37,1,education_channel_47,2024-10-03
13882,8.71,553,26,1,business_channel_22,2024-12-03
13883,3.8,1077,26,10,news_channel_4,2024-11-20
13884,4.7,410,29,0,sports_channel_31,2024-10-31
13885,1.08,2000,334,3,news_channel_26,2024-11-19
13886,7.6,108,13,1,lifestyle_channel_5,2024-10-15
13887,8.96,706,65,24,lifestyle_channel_35,2024-12-28
13888,6.2,356,8,1,entertainment_channel_21,2024-12-26
13889,37.55,139,12,1,sports_channel_15,2024-11-08
13890,6.48,367,38,4,sports_channel_5,2024-10-11
13891,9.4,576,57,0,sports_channel_5,2024-10-23
13892,4.18,423,7,0,education_channel_6,2024-11-04
13893,5.28,760,108,5,business_channel_34,2024-12-10
13894,3.37,387,6,0,news_channel_14,2024-10-30
13895,3.5,1091,76,1,entertainment_channel_15,2024-11-15
13896,7.72,80,3,0,news_channel_17,2024-10-10
13897,38.08,143,25,2,tech_channel_21,2024-11-21
13898,52.57,54,5,0,business_channel_35,2024-12-18
13899,6.46,507,26,4,travel_channel_40,2024-11-18
13900,1.35,2000,38,1,business_channel_11,2024-10-16
13901,1.05,1402,47,4,lifestyle_channel_17,2024-11-20
13902,4.47,498,31,4,entertainment_channel_34,2024-12-30
13903,5.3,601,41,3,business_channel_35,2024-11-23
13904,2.29,1403,101,13,travel_channel_4,2024-12-24
13905,6.73,723,148,14,lifestyle_channel_17,2024-12-30
13906,9.72,298,20,0,education_channel_8,2024-12-29
13907,3.65,1377,31,0,business_channel_34,2024-11-03
13908,2.09,597,50,8,lifestyle_channel_30,2024-10-28
13909,9.58,497,12,1,news_channel_21,2024-11-14
13910,7.68,84,5,0,sports_channel_15,2024-12-26
13911,86.0,79,1,0,lifestyle_channel_30,2024-10-04
13912,3.31,202,18,3,entertainment_channel_21,2024-10-19
13913,7.84,355,49,9,lifestyle_channel_30,2024-12-07
13914,95.7,87,23,7,tech_channel_21,2024-10-27
13915,3.76,368,39,5,education_channel_47,2024-11-06
13916,4.23,461,70,8,travel_channel_16,2024-11-20
13917,3.53,586,51,22,travel_channel_16,2024-12-26
13918,5.06,981,136,0,business_channel_11,2024-11-28
13919,2.68,1592,60,0,tech_channel_30,2024-12-27
13920,6.66,696,46,1,education_channel_6,2024-12-25
13921,3.03,723,85,1,business_channel_35,2024-11-05
13922,6.92,476,52,10,sports_channel_6,2024-10-28
13923,4.5,359,12,0,travel_channel_34,2024-10-25
13924,6.49,663,37,3,news_channel_21,2024-10-13
13925,8.12,558,56,1,business_channel_11,2024-11-15
13926,2.53,273,21,1,business_channel_18,2024-12-03
13927,1.1,964,120,12,business_channel_5,2024-12-20
13928,3.36,553,32,0,news_channel_33,2024-10-10
13929,4.41,902,73,8,education_channel_6,2024-12-21
13930,1.26,2000,118,3,business_channel_5,2024-11-02
13931,7.28,362,20,0,lifestyle_channel_5,2024-10-07
13932,6.04,881,49,1,lifestyle_channel_17,2024-12-07
13933,2.32,1455,157,3,tech_channel_21,2024-11-13
13934,4.49,978,99,35,business_channel_28,2024-12-05
13935,4.06,217,20,0,business_channel_49,2024-11-26
13936,17.74,419,31,0,education_channel_8,2024-10-11
13937,6.25,622,65,11,news_channel_33,2024-12-05
13938,7.35,449,23,0,travel_channel_49,2024-11-08
13939,7.07,317,70,2,travel_channel_8,2024-10-12
13940,7.05,600,80,16,business_channel_5,2024-11-14
13941,5.83,447,15,1,travel_channel_20,2024-11-06
13942,6.87,746,28,2,business_channel_49,2024-10-21
13943,7.54,603,68,2,education_channel_8,2024-11-05
13944,2.88,982,113,12,entertainment_channel_34,2024-10-09
13945,1.72,680,12,6,sports_channel_31,2024-12-26
13946,22.95,370,25,5,business_channel_28,2024-11-16
13947,7.14,143,7,0,sports_channel_6,2024-11-28
13948,12.62,465,39,1,entertainment_channel_15,2024-11-13
13949,20.94,122,9,0,entertainment_channel_23,2024-12-02
13950,3.15,567,31,0,business_channel_49,2024-12-21
13951,9.75,425,62,0,tech_channel_32,2024-11-16
13952,3.85,954,81,1,lifestyle_channel_5,2024-11-10
13953,5.63,206,5,0,education_channel_49,2024-12-31
13954,7.85,303,10,0,travel_channel_8,2024-10-21
13955,78.51,24,2,0,news_channel_14,2024-10-04
13956,4.14,622,16,0,news_channel_14,2024-10-16
13957,3.1,766,24,2,news_channel_14,2024-12-27
13958,3.81,818,101,6,travel_channel_30,2024-11-12
13959,7.91,144,14,0,travel_channel_4,2024-11-08
13960,1.93,1363,230,3,business_channel_11,2024-11-10
13961,6.6,306,1,0,entertainment_channel_15,2024-11-11
13962,3.12,1673,172,4,sports_channel_31,2024-10-19
13963,5.14,551,10,0,tech_channel_36,2024-11-07
13964,4.81,115,3,0,lifestyle_channel_18,2024-11-19
13965,9.59,222,29,2,lifestyle_channel_5,2024-10-30
13966,2.39,379,70,13,tech_channel_32,2024-10-25
13967,1.84,1108,196,32,entertainment_channel_34,2024-12-31
13968,5.15,577,92,1,travel_channel_30,2024-12-18
13969,9.02,288,26,0,lifestyle_channel_30,2024-10-25
13970,7.46,283,36,3,travel_channel_16,2024-11-07
13971,2.15,1018,73,20,business_channel_34,2024-12-04
13972,9.67,181,24,2,entertainment_channel_15,2024-11-02
13973,4.81,345,21,2,tech_channel_21,2024-11-18
13974,7.86,159,10,1,entertainment_channel_23,2024-11-07
13975,1.37,922,98,12,business_channel_35,2024-12-31
13976,6.32,487,55,1,tech_channel_21,2024-12-14
13977,4.85,303,47,2,news_channel_21,2024-10-17
13978,4.63,906,108,5,tech_channel_30,2024-12-29
13979,86.42,72,7,0,news_channel_33,2024-12-09
13980,9.88,218,9,0,business_channel_27,2024-11-05
13981,9.71,645,40,1,education_channel_47,2024-12-22
13982,2.97,494,36,1,news_channel_33,2024-12-07
13983,83.58,38,1,0,business_channel_34,2024-11-14
13984,52.88,188,16,0,travel_channel_4,2024-10-29
13985,7.25,421,12,3,sports_channel_15,2024-11-30
13986,5.57,969,201,36,lifestyle_channel_35,2024-12-20
13987,5.29,137,21,3,news_channel_26,2024-12-06
13988,3.07,744,50,6,travel_channel_4,2024-10-09
13989,6.71,503,72,3,travel_channel_4,2024-10-31
13990,2.87,862,34,4,entertainment_channel_34,2024-10-23
13991,2.3,1439,145,9,entertainment_channel_21,2024-11-12
13992,4.42,451,57,0,business_channel_27,2024-10-18
13993,52.57,69,11,2,business_channel_22,2024-10-30
13994,6.98,360,27,0,sports_channel_6,2024-11-14
13995,9.03,256,28,1,travel_channel_4,2024-12-22
13996,2.92,977,66,12,business_channel_28,2024-10-12
13997,8.94,363,67,1,news_channel_14,2024-12-22
13998,5.85,334,14,0,sports_channel_5,2024-12-31
13999,2.82,898,129,25,business_channel_35,2024-10-24
14000,84.06,20,1,0,lifestyle_channel_18,2024-11-21
14001,44.64,81,5,0,tech_channel_30,2024-10-18
14002,6.83,943,61,1,education_channel_45,2024-11-16
14003,91.31,88,4,0,news_channel_26,2024-10-17
14004,4.92,738,66,0,sports_channel_5,2024-10-26
14005,3.41,1138,141,13,business_channel_28,2024-10-23
14006,32.05,103,5,0,lifestyle_channel_35,2024-11-18
14007,7.09,593,73,1,news_channel_21,2024-12-14
14008,8.67,502,102,4,business_channel_12,2024-10-24
14009,6.12,533,35,3,travel_channel_49,2024-11-10
14010,2.5,326,10,0,sports_channel_10,2024-11-29
14011,6.7,225,12,0,business_channel_11,2024-11-25
14012,73.2,49,9,0,entertainment_channel_34,2024-10-25
14013,9.78,524,50,0,news_channel_14,2024-11-19
14014,7.8,224,26,1,news_channel_17,2024-12-31
14015,9.97,284,36,11,sports_channel_6,2024-11-23
14016,8.38,383,50,2,news_channel_26,2024-12-08
14017,9.85,595,49,1,business_channel_12,2024-11-27
14018,76.58,154,12,0,business_channel_11,2024-10-17
14019,3.2,168,26,1,travel_channel_40,2024-12-31
14020,6.4,454,13,0,news_channel_19,2024-10-03
14021,4.6,1033,14,1,travel_channel_8,2024-11-24
14022,8.59,246,37,10,travel_channel_49,2024-11-03
14023,8.37,743,15,2,travel_channel_4,2024-11-14
14024,1.77,1498,122,1,business_channel_11,2024-10-16
14025,8.1,159,4,0,education_channel_8,2024-10-19
14026,74.92,161,2,0,sports_channel_10,2024-11-13
14027,9.84,331,34,0,news_channel_4,2024-12-07
14028,93.98,94,4,0,education_channel_45,2024-12-26
14029,7.81,92,2,0,lifestyle_channel_17,2024-10-14
14030,48.99,156,14,0,tech_channel_21,2024-12-05
14031,7.58,470,54,11,business_channel_27,2024-12-06
14032,8.17,505,49,1,tech_channel_21,2024-11-21
14033,4.49,172,8,0,travel_channel_49,2024-10-31
14034,4.82,193,17,0,news_channel_14,2024-11-03
14035,1.88,2000,93,1,news_channel_19,2024-10-16
14036,2.01,1519,20,0,news_channel_19,2024-11-21
14037,8.28,247,4,0,entertainment_channel_34,2024-11-16
14038,1.4,2000,462,59,business_channel_34,2024-10-09
14039,5.19,1102,32,1,business_channel_18,2024-12-18
14040,3.59,983,45,4,business_channel_49,2024-10-12
14041,1.79,1038,20,0,tech_channel_21,2024-11-09
14042,6.89,700,15,0,sports_channel_6,2024-11-01
14043,7.63,662,129,2,travel_channel_8,2024-10-22
14044,91.63,99,2,0,news_channel_21,2024-11-06
14045,8.39,189,22,1,sports_channel_10,2024-12-04
14046,3.02,913,33,2,business_channel_12,2024-12-23
14047,4.24,461,70,1,lifestyle_channel_35,2024-10-30
14048,2.43,1122,129,6,travel_channel_40,2024-12-12
14049,45.43,75,4,0,lifestyle_channel_30,2024-11-12
14050,9.41,514,57,2,business_channel_49,2024-11-16
14051,7.71,140,22,0,business_channel_35,2024-12-26
14052,3.43,1066,87,2,education_channel_45,2024-11-20
14053,3.15,492,22,1,travel_channel_20,2024-12-02
14054,4.75,630,49,16,lifestyle_channel_30,2024-11-17
14055,3.16,668,39,0,travel_channel_20,2024-12-24
14056,3.65,308,26,1,sports_channel_6,2024-12-22
14057,5.53,133,24,0,sports_channel_5,2024-11-16
14058,6.82,366,76,2,lifestyle_channel_30,2024-12-10
14059,8.32,575,36,2,sports_channel_6,2024-12-19
14060,2.74,626,73,2,tech_channel_30,2024-11-23
14061,9.68,164,4,0,business_channel_22,2024-10-26
14062,1.51,193,25,2,travel_channel_30,2024-10-08
14063,7.41,270,14,0,lifestyle_channel_18,2024-10-05
14064,9.93,417,2,0,lifestyle_channel_5,2024-10-31
14065,42.33,77,3,0,business_channel_34,2024-12-08
14066,1.74,958,3,0,sports_channel_31,2024-11-10
14067,9.7,135,9,0,news_channel_33,2024-10-11
14068,7.57,511,29,1,business_channel_27,2024-12-25
14069,2.23,1171,203,5,tech_channel_32,2024-11-02
14070,8.1,337,48,4,news_channel_33,2024-12-07
14071,2.6,205,0,0,tech_channel_2,2024-11-16
14072,1.04,289,23,0,business_channel_5,2024-12-25
14073,7.1,637,28,9,lifestyle_channel_17,2024-12-26
14074,5.68,1011,64,1,travel_channel_49,2024-12-25
14075,9.33,357,31,1,business_channel_11,2024-12-09
14076,3.12,565,47,4,travel_channel_8,2024-12-24
14077,96.98,41,6,0,business_channel_49,2024-11-19
14078,9.76,426,51,0,travel_channel_4,2024-11-27
14079,2.37,1537,69,0,education_channel_45,2024-12-01
14080,4.16,842,27,5,news_channel_33,2024-10-16
14081,66.69,88,8,0,sports_channel_31,2024-10-19
14082,3.64,235,13,0,business_channel_49,2024-11-20
14083,5.04,925,26,7,news_channel_21,2024-12-19
14084,6.39,442,19,0,business_channel_22,2024-10-16
14085,2.31,1250,61,3,entertainment_channel_23,2024-11-13
14086,4.66,607,25,4,business_channel_18,2024-10-16
14087,9.65,222,11,1,lifestyle_channel_35,2024-10-21
14088,5.89,177,4,0,travel_channel_40,2024-10-25
14089,7.88,195,5,1,lifestyle_channel_17,2024-11-13
14090,2.15,1079,68,2,travel_channel_16,2024-12-29
14091,1.47,604,24,3,business_channel_35,2024-11-10
14092,6.5,653,32,1,entertainment_channel_23,2024-11-02
14093,8.28,636,86,0,education_channel_45,2024-12-24
14094,1.5,1768,49,5,lifestyle_channel_30,2024-10-24
14095,3.89,1352,244,0,business_channel_35,2024-10-13
14096,89.16,50,3,0,tech_channel_30,2024-10-30
14097,4.46,344,36,1,travel_channel_34,2024-11-22
14098,6.62,217,19,0,education_channel_8,2024-11-23
14099,4.49,892,101,6,sports_channel_31,2024-11-06
14100,5.91,271,32,0,lifestyle_channel_5,2024-10-02
14101,6.14,524,57,18,business_channel_28,2024-10-25
14102,8.84,87,15,0,business_channel_11,2024-12-11
14103,82.28,83,6,0,travel_channel_40,2024-12-17
14104,3.47,850,50,4,business_channel_27,2024-12-06
14105,5.72,211,3,1,news_channel_26,2024-12-15
14106,59.36,178,6,1,business_channel_49,2024-11-25
14107,1.96,180,7,1,news_channel_17,2024-10-29
14108,6.27,359,58,15,tech_channel_2,2024-10-10
14109,8.99,103,5,0,entertainment_channel_21,2024-12-08
14110,7.71,398,28,1,travel_channel_8,2024-11-06
14111,57.99,90,2,0,tech_channel_21,2024-12-09
14112,5.24,194,5,0,tech_channel_36,2024-12-25
14113,1.81,811,150,3,news_channel_14,2024-11-07
14114,7.88,338,15,0,sports_channel_10,2024-10-21
14115,9.88,155,2,0,sports_channel_10,2024-10-09
14116,2.21,269,27,1,travel_channel_40,2024-12-31
14117,2.37,1131,226,42,sports_channel_15,2024-11-05
14118,7.14,625,25,0,lifestyle_channel_5,2024-12-07
14119,7.42,690,46,2,travel_channel_30,2024-12-21
14120,6.46,525,52,3,lifestyle_channel_30,2024-10-07
14121,72.13,78,2,0,news_channel_14,2024-10-07
14122,5.49,734,11,0,entertainment_channel_15,2024-12-30
14123,2.59,572,58,8,entertainment_channel_21,2024-12-26
14124,8.47,421,9,0,business_channel_49,2024-12-15
14125,2.39,285,27,0,sports_channel_31,2024-11-21
14126,6.68,198,10,0,business_channel_22,2024-10-03
14127,7.98,777,146,2,education_channel_47,2024-10-13
14128,9.31,442,43,0,lifestyle_channel_35,2024-10-19
14129,7.63,469,65,0,lifestyle_channel_18,2024-10-28
14130,5.68,554,134,15,sports_channel_6,2024-10-13
14131,6.17,246,53,2,sports_channel_5,2024-11-09
14132,2.11,1777,121,4,tech_channel_36,2024-12-21
14133,85.0,69,2,0,travel_channel_8,2024-11-12
14134,1.3,474,46,2,travel_channel_30,2024-10-12
14135,8.47,620,104,12,tech_channel_32,2024-11-04
14136,1.14,1502,142,2,business_channel_5,2024-12-05
14137,3.48,1027,52,0,news_channel_33,2024-12-22
14138,80.68,109,9,0,news_channel_17,2024-11-09
14139,68.73,201,30,2,news_channel_33,2024-10-20
14140,5.94,349,35,0,travel_channel_20,2024-10-08
14141,3.31,511,54,4,travel_channel_4,2024-11-04
14142,6.84,338,16,0,business_channel_5,2024-12-17
14143,4.9,861,50,0,sports_channel_10,2024-10-28
14144,7.79,537,25,0,news_channel_19,2024-11-16
14145,8.38,662,91,4,education_channel_47,2024-12-22
14146,3.66,1035,207,9,lifestyle_channel_30,2024-12-05
14147,8.51,425,8,0,sports_channel_6,2024-10-28
14148,9.0,224,15,0,business_channel_35,2024-12-21
14149,6.65,207,34,0,entertainment_channel_28,2024-12-13
14150,1.12,1257,258,40,business_channel_35,2024-11-25
14151,7.57,533,56,6,news_channel_21,2024-12-09
14152,5.74,507,17,0,travel_channel_30,2024-12-26
14153,6.59,522,19,1,business_channel_28,2024-11-18
14154,6.79,220,17,0,entertainment_channel_23,2024-12-11
14155,8.0,481,26,2,business_channel_18,2024-10-13
14156,6.18,95,9,0,education_channel_6,2024-10-28
14157,2.87,1057,50,12,sports_channel_5,2024-12-22
14158,3.78,183,11,0,sports_channel_31,2024-10-03
14159,57.58,134,3,0,lifestyle_channel_18,2024-10-28
14160,5.37,133,16,1,news_channel_14,2024-10-12
14161,5.16,684,92,9,tech_channel_30,2024-12-30
14162,3.84,1013,28,2,tech_channel_36,2024-11-01
14163,3.8,1510,232,6,education_channel_47,2024-12-22
14164,6.08,256,27,9,travel_channel_34,2024-10-02
14165,3.86,304,22,3,business_channel_12,2024-12-14
14166,7.4,295,27,0,business_channel_18,2024-10-15
14167,3.97,790,23,2,news_channel_21,2024-12-04
14168,7.26,521,35,4,travel_channel_40,2024-11-30
14169,1.97,1637,108,33,business_channel_28,2024-12-29
14170,4.28,812,132,12,sports_channel_10,2024-11-03
14171,4.54,906,44,5,lifestyle_channel_17,2024-11-02
14172,3.69,189,1,0,news_channel_26,2024-12-17
14173,5.33,234,7,1,sports_channel_31,2024-10-31
14174,9.11,147,4,0,entertainment_channel_21,2024-12-19
14175,4.54,481,25,1,business_channel_11,2024-10-22
14176,9.53,585,42,2,tech_channel_36,2024-12-08
14177,5.22,160,9,0,education_channel_8,2024-10-30
14178,6.46,880,204,2,sports_channel_31,2024-10-20
14179,2.63,443,27,1,entertainment_channel_21,2024-11-12
